Booking ID,Date of Booking,Time,Customer ID,Gender,Age,Origin Country,State,Location,Destination Country,Destination City,No. Of People,Check-in date,No of Days,Check-Out Date,Rooms,Hotel Name,Hotel Rating,Payment Mode,Bank Name,Booking Price[SGD],Discount,GST,Profit Margin
DDKH62513,7/30/2019,18:35:58,KH05595,Female,43,Cambodia,Kor,Kampong Cham,Israel,Netanya,1,7/31/2019,6,8/6/2019,1,Ivory Safari,4.2,COD,CITI Bank,240,22%,0.07,0.11
DDMY62514,7/30/2019,11:00:57,MY11316,Female,28,Malaysia,Sabah,Kota Kinabalu,Israel,Ashdod,2,8/3/2019,1,8/4/2019,1,The Nines,4.1,Wallet,Grab,148,5%,0.07,0.15
DDSG62515,7/30/2019,22:05:12,SG11333,Male,49,Singapore,Central,Kallang,Brazil,Fortaleza,4,8/6/2019,1,8/7/2019,2,Newhouse Hotel,4.5,Credit Card,EZ-Link,384,7%,0.07,0.17
DDID62516,7/30/2019,19:51:06,ID11289,Male,21,Indonesia,Senayan,Jakarta,Kenya,Eldoret,6,7/31/2019,2,8/2/2019,3,Hollywood Sands,4.3,Debit Card,HSBC,169,4%,0.07,0.14
DDMY62517,7/30/2019,11:05:52,MY11317,Female,42,Malaysia,Sarawak,Miri,Kenya,Nakaru,7,8/17/2019,2,8/19/2019,4,Freehand,4.1,COD,DBS Bank,158,17%,0.07,0.22
DDTH62518,7/30/2019,7:43:48,TH11397,Female,22,Thailand,Chonburi,Pattaya,Canada,Montreal,1,7/31/2019,3,8/3/2019,1,Cedar Hotel,4.5,Debit Card,EZ-Link,280,11%,0.07,0.11
DDTH62519,7/30/2019,4:12:58,TH11398,Female,21,Thailand,Phitsanulok,Phitsanulok,Kenya,Nakaru,1,8/10/2019,2,8/12/2019,1,Dreamy Desert Suites,3.3,Wallet,Grab,105,23%,0.07,0.28
DDKH62520,7/30/2019,15:43:09,KH05596,Female,40,Cambodia,Ou Smach,Oddar Meanchey,Israel,Haifa,7,9/19/2019,2,9/21/2019,4,The Turkey Shore Resort,4.4,Credit Card,EZ-Link,318,7%,0.07,0.22
DDTH62521,7/31/2019,14:49:27,TH11399,Male,46,Thailand,Samut Sakhon,Om Noi,Nepal,Kathmandu,5,9/12/2019,8,9/20/2019,3,Elite Peak,4.1,COD,Bank of Singapore (BOS),160,18%,0.07,0.16
DDVN62522,7/31/2019,1:55:06,VN05587,Female,19,Vietnam,My Tho,Tien Giang,Italy,Genoa,2,10/11/2019,3,10/14/2019,1,Roadside,4.4,Credit Card,DBS Bank,250,24%,0.07,0.24
DDMY62523,7/31/2019,7:11:31,MY11318,Female,25,Malaysia,Sabah,Kota Kinabalu,Kenya,Nakaru,6,8/1/2019,9,8/10/2019,3,Sonesta Suites,3.8,COD,United Overseas Bank (UOB),116,10%,0.07,0.22
DDPH62524,7/31/2019,23:04:55,PH06002,Male,43,Philippines,Isabela,Ilagan,Colombia,Bogota,2,10/9/2019,1,10/10/2019,1,Happy Mornings Motel,4.4,Wallet,HSBC,278,8%,0.07,0.14
DDMY62525,7/31/2019,18:25:07,MY11319,Male,50,Malaysia,Johor,Johor Bahru,Ireland,Dublin,7,10/11/2019,4,10/15/2019,4,Hotel Emblem,4.3,Credit Card,CITI Bank,185,14%,0.07,0.24
DDMY62526,7/31/2019,12:49:45,MY11320,Female,19,Malaysia,Sarawak,Kuching,Kenya,Mombasa,6,8/5/2019,1,8/6/2019,3,Prestige Proga Inn,4.5,Debit Card,DBS Paylah,188,14%,0.07,0.15
DDMY62527,7/31/2019,3:42:28,MY11321,Female,56,Malaysia,Sabah,Kota Kinabalu,Kenya,Nairobi,5,9/13/2019,3,9/16/2019,3,London House,4.6,COD,Grab,343,17%,0.07,0.21
DDSG62528,7/31/2019,19:34:31,SG11334,Male,49,Singapore,West,Jurong West,Mexico,Ecatepec,4,11/4/2019,2,11/6/2019,2,Chestnut Tree Inn,3.3,COD,DBS Bank,105,6%,0.07,0.28
DDTH62529,7/31/2019,5:42:36,TH11400,Male,47,Thailand,Songkhla,Hat Yai,Canada,Ottawa,2,8/10/2019,1,8/11/2019,1,Rancho Valencia Resort & Spa,4.1,Credit Card,Bank of Singapore (BOS),158,3%,0.07,0.22
DDSG62530,7/31/2019,3:49:02,SG11335,Female,29,Singapore,Central,Downtown Core,Iran,Qom,2,8/1/2019,4,8/5/2019,1,Inn Of Dreams,4.4,Internet Banking,Cash,278,14%,0.07,0.14
DDTH62531,7/31/2019,0:51:25,TH11401,Male,46,Thailand,Bangkok,Bangkok,New Zealand,Wellington,4,8/29/2019,1,8/30/2019,2,HomeTown Partners,4.6,Internet Banking,EZ-Link,318,1%,0.07,0.16
DDMY62532,7/31/2019,23:30:44,MY11322,Male,38,Malaysia,Johor,Iskandar Puteri,Brazil,Belo Horizonte,3,8/3/2019,8,8/11/2019,2,Hello Hotel,4.2,Credit Card,Cash,271,0%,0.07,0.19
DDMY62533,7/31/2019,6:35:24,MY11323,Female,44,Malaysia,Selangor,Shah Alam,Iceland,Kopavogur,7,8/17/2019,1,8/18/2019,4,Minimal Vacancy,4.2,Credit Card,Cash,181,15%,0.07,0.1
DDVN62534,7/31/2019,7:11:40,VN05588,Female,46,Vietnam,Bac Lieu,Bac Lieu,India,Mumbai,2,9/20/2019,6,9/26/2019,1,Gaslamp Quarter Hotel,4.1,Internet Banking,Grab,189,13%,0.07,0.13
DDKH62535,7/31/2019,23:22:19,KH05597,Male,54,Cambodia,Samraong,Banteay Meanchey,New Zealand,Hamilton,1,9/27/2019,1,9/28/2019,1,Coast Hotels,4.5,Internet Banking,Bank of Singapore (BOS),365,0%,0.07,0.2
DDMY62536,7/31/2019,5:33:57,MY11324,Male,31,Malaysia,Selangor,Petaling Jaya,Egypt,Luxor,4,11/6/2019,3,11/9/2019,2,Walkabout Beach,4.6,Wallet,Cash,360,10%,0.07,0.14
DDPH62537,7/31/2019,4:44:46,PH06003,Female,22,Philippines,Batangas,Santo Tomas,Ireland,Waterford,5,8/1/2019,1,8/2/2019,3,Urbanica,4.5,Internet Banking,Cash,188,9%,0.07,0.15
DDSG62538,7/31/2019,12:41:07,SG11336,Female,36,Singapore,Central,Tanglin,Israel,Holon,6,8/9/2019,2,8/11/2019,3,Always Available,4.2,Credit Card,Cash,339,24%,0.07,0.24
DDVN62539,7/31/2019,22:25:34,VN05589,Female,30,Vietnam,My Tho,Binh Dinh,Israel,Jerusalem,3,8/17/2019,4,8/21/2019,2,Ivory Safari,4.2,Credit Card,DBS Paylah,240,7%,0.07,0.11
DDTH62540,7/31/2019,8:09:05,TH11402,Male,21,Thailand,Sakon Nakhon,Sakon Nakhon,Denmark,Aalborg,1,8/17/2019,7,8/24/2019,1,Happy Mornings Motel,4.4,Wallet,United Overseas Bank (UOB),250,12%,0.07,0.24
DDPH62541,7/31/2019,22:28:56,PH06004,Male,23,Philippines,Samar,Calbayog,Mexico,Guadalajara,3,8/3/2019,1,8/4/2019,2,Triple Creek Ranch,4.3,Credit Card,HSBC,270,6%,0.07,0.25
DDSG62542,7/31/2019,20:34:56,SG11337,Female,36,Singapore,North,Mandai,Nepal,Patan,3,8/5/2019,3,8/8/2019,2,The Maxwell,3.8,COD,Bank of Singapore (BOS),115,12%,0.07,0.25
DDVN62543,7/31/2019,2:15:44,VN05590,Female,54,Vietnam,Da Nang,Da Nang,Maldives,Thinadhoo,2,8/7/2019,4,8/11/2019,1,Cedar Hotel,4.5,Wallet,Cash,163,15%,0.07,0.13
DDTH62544,7/31/2019,14:42:17,TH11403,Female,28,Thailand,Chiang Mai,Chiang Mai,Egypt,Cairo,7,8/18/2019,8,8/26/2019,4,Quaint Motel,4.4,Internet Banking,Grab,250,18%,0.07,0.24
DDSG62545,8/1/2019,13:21:08,SG11338,Male,46,Singapore,West,Bukit Panjang,France,Lyon,4,8/2/2019,1,8/3/2019,2,Golden Gate B&B,4.3,Debit Card,Bank of Singapore (BOS),185,9%,0.07,0.24
DDVN62546,8/1/2019,4:06:13,VN05591,Male,42,Vietnam,Bien Hoa,Dong Nai,Iceland,Kopavogur,3,10/3/2019,1,10/4/2019,2,Hotel Barry Love,4.1,Credit Card,EZ-Link,159,20%,0.07,0.22
DDKH62547,8/1/2019,8:36:23,KH05598,Female,46,Cambodia,Bak Khlang,Koh Kong,Iran,Qom,1,9/19/2019,3,9/22/2019,1,The Guild Hotel,4.1,Credit Card,HSBC,159,11%,0.07,0.22
DDSG62548,8/1/2019,8:29:24,SG11339,Female,39,Singapore,Central,Bukit Merah,Kenya,Kisumu,4,8/4/2019,8,8/12/2019,2,Welcome Stay,4.6,Credit Card,DBS Paylah,174,20%,0.07,0.1
DDID62549,8/1/2019,20:46:25,ID11290,Female,46,Indonesia,Tombua,Central Sulawesi,France,Paris,7,8/2/2019,1,8/3/2019,4,Tranquil Acres,3.8,Internet Banking,Bank of Singapore (BOS),115,3%,0.07,0.25
DDSG62550,8/1/2019,19:41:44,SG11340,Male,44,Singapore,East,Changi,Brazil,Fortaleza,1,9/6/2019,3,9/9/2019,1,The Liberty Hotel,4.4,COD,HSBC,250,15%,0.07,0.24
DDKH62551,8/1/2019,8:22:01,KH05599,Male,36,Cambodia,Bak Khlang,Koh Kong,China,Fuyang,3,9/3/2019,3,9/6/2019,2,Resting Love Hotel,4.6,Internet Banking,Grab,141,20%,0.07,0.1
DDVN62552,8/1/2019,12:17:53,VN05592,Male,27,Vietnam,Ninh An,Khanh Hoa,Italy,Genoa,4,8/30/2019,9,9/8/2019,2,The Hay-Adams,4.6,Credit Card,DBS Bank,398,7%,0.07,0.18
DDTH62553,8/1/2019,13:24:35,TH11404,Male,33,Thailand,Yala,Yala,Kenya,Mombasa,6,9/3/2019,3,9/6/2019,3,The Peninsula,3.8,Internet Banking,Grab,120,10%,0.07,0.22
DDSG62554,8/1/2019,23:23:26,SG11341,Male,29,Singapore,East,Tampines,Japan,Tokyo,3,8/5/2019,1,8/6/2019,2,The Glory Hotel,3.8,Debit Card,Cash,120,4%,0.07,0.22
DDSG62555,8/1/2019,1:47:02,SG11342,Male,31,Singapore,Central,Southern Islands,Maldives,Naifaru,2,8/6/2019,9,8/15/2019,1,Hotel Triton,4.6,COD,CITI Bank,318,13%,0.07,0.16
DDTH62556,8/1/2019,11:54:25,TH11405,Female,35,Thailand,Surat Thani,Surat Thani,Egypt,Alexandria,3,8/2/2019,1,8/3/2019,2,Giggle Resort,4.6,Debit Card,HSBC,249,21%,0.07,0.14
DDTH62557,8/1/2019,16:04:38,TH11406,Male,49,Thailand,Surat Thani,Ko Samui,Brazil,Brasília,1,10/31/2019,3,11/3/2019,1,Denali Perch Resort,4.2,Credit Card,CITI Bank,173,1%,0.07,0.25
DDMY62558,8/1/2019,16:45:54,MY11325,Female,54,Malaysia,Kedah,Alor Setar,Maldives,Hithdhoo,7,9/30/2019,1,10/1/2019,4,Coast Hotels,4.2,Debit Card,CITI Bank,457,25%,0.07,0.2
DDKH62559,8/1/2019,1:38:11,KH05600,Female,28,Cambodia,Doun Kaev,Takeo,Mexico,Leon,1,8/2/2019,3,8/5/2019,1,Bluewaves Motels,3.3,COD,Grab,105,1%,0.07,0.28
DDVN62560,8/1/2019,8:51:35,VN05593,Male,53,Vietnam,Dong Hoi,Quang Binh,Iran,Tehran,3,8/25/2019,1,8/26/2019,2,Parker New York,4.6,Debit Card,HSBC,393,11%,0.07,0.1
DDMY62561,8/1/2019,5:21:57,MY11326,Female,39,Malaysia,Perak,Ipoh,Germany,Hanover,2,8/15/2019,1,8/16/2019,1,Hotel Sizzle,4.2,Wallet,Grab,339,16%,0.07,0.24
DDTH62562,8/1/2019,14:48:30,TH11407,Male,51,Thailand,Chiang Rai,Chiang Rai,Iceland,Kopavogur,5,8/19/2019,2,8/21/2019,3,Sunrise Motel,4.4,COD,Bank of Singapore (BOS),278,20%,0.07,0.14
DDID62563,8/1/2019,6:06:03,ID11291,Female,39,Indonesia,Ciawi,West Java,Italy,Milan,6,8/10/2019,5,8/15/2019,3,The Pyramid Hotel,4.1,Wallet,Bank of Singapore (BOS),159,2%,0.07,0.22
DDSG62564,8/1/2019,6:28:00,SG11343,Male,36,Singapore,East,Pasir Ris,Maldives,Hithdhoo,4,8/2/2019,2,8/4/2019,2,Galaxy,4.6,Credit Card,HSBC,343,22%,0.07,0.21
DDID62565,8/1/2019,0:30:36,ID11292,Female,45,Indonesia,Bekasi,West Java,Maldives,Eydhafushi,5,8/21/2019,2,8/23/2019,3,The Oasis Motels,4.2,Wallet,DBS Bank,281,24%,0.07,0.13
DDSG62566,8/1/2019,2:28:29,SG11344,Male,43,Singapore,East,Paya Lebar,Ireland,Waterford,5,9/18/2019,8,9/26/2019,3,Century Hotel,4.2,Credit Card,Cash,339,4%,0.07,0.24
DDID62567,8/1/2019,11:22:50,ID11293,Male,33,Indonesia,Gambir,Jakarta,Kenya,Nakaru,4,8/11/2019,8,8/19/2019,2,The Sofia Hotel,4.2,Credit Card,CITI Bank,339,0%,0.07,0.24
DDTH62568,8/1/2019,17:14:28,TH11408,Male,38,Thailand,Chonburi,Laem Chabang,New Zealand,Manukau,1,8/2/2019,1,8/3/2019,1,Five Star B&B,4.2,COD,DBS Bank,240,1%,0.07,0.11
DDSG62569,8/1/2019,22:45:49,SG11345,Male,57,Singapore,East,Tampines,New Zealand,Dunedin,1,8/2/2019,1,8/3/2019,1,Fountain Fun,4.2,Debit Card,Cash,192,19%,0.07,0.23
DDID62570,8/1/2019,9:21:12,ID11294,Male,42,Indonesia,Kelapa Gading,Jakarta,Canada,North York,5,8/2/2019,1,8/3/2019,3,Moss View,4.4,Internet Banking,United Overseas Bank (UOB),200,21%,0.07,0.22
DDSG62571,8/1/2019,6:02:37,SG11346,Male,26,Singapore,Central,Newton,Italy,Milan,3,8/8/2019,4,8/12/2019,2,The Enchanted Garden,4.5,Credit Card,HSBC,365,23%,0.07,0.2
DDMY62572,8/1/2019,16:04:04,MY11327,Female,54,Malaysia,Penang,Seberang Perai,France,Rennes,4,9/30/2019,3,10/3/2019,2,Hotel Vitale,4.3,Wallet,United Overseas Bank (UOB),182,12%,0.07,0.24
DDSG62573,8/1/2019,11:20:27,SG11347,Female,24,Singapore,North,Mandai,Mexico,Ecatepec,6,8/18/2019,3,8/21/2019,3,Enchanted Isle,4.5,COD,Grab,280,9%,0.07,0.11
DDTH62574,8/1/2019,23:00:30,TH11409,Male,58,Thailand,Phitsanulok,Phitsanulok,France,Lille,4,8/21/2019,3,8/24/2019,2,The Nines,4.6,COD,DBS Paylah,318,20%,0.07,0.16
DDTH62575,8/1/2019,4:42:15,TH11410,Male,58,Thailand,Songkhla,Songkhla,Germany,Munich,4,9/5/2019,3,9/8/2019,2,Happy Stay Hotel,4.6,Debit Card,Grab,340,12%,0.07,0.17
DDMY62576,8/1/2019,14:15:56,MY11328,Male,47,Malaysia,Kedah,Alor Setar,Israel,Beersheba,5,8/2/2019,1,8/3/2019,3,Simply Charmed B&B,4.2,Credit Card,EZ-Link,457,22%,0.07,0.2
DDID62577,8/1/2019,6:48:54,ID11295,Female,30,Indonesia,Rantau Panjang,Jambi,Kenya,Eldoret,6,8/11/2019,3,8/14/2019,3,Southern Hospitality,4.3,Credit Card,DBS Paylah,152,20%,0.07,0.2
DDTH62578,8/1/2019,13:30:28,TH11411,Male,40,Thailand,Chonburi,Laem Chabang,Japan,Kyoto,5,9/27/2019,6,10/3/2019,3,The River Front,4.4,COD,EZ-Link,188,22%,0.07,0.1
DDID62579,8/1/2019,9:47:58,ID11296,Male,58,Indonesia,Denpasar,Bali,Germany,Hanover,6,8/14/2019,8,8/22/2019,3,Hotel Fusion,4.5,Wallet,CITI Bank,365,19%,0.07,0.2
DDTH62580,8/2/2019,9:27:26,TH11412,Male,24,Thailand,Chonburi,Chaophraya Surasak,Italy,Milan,7,8/17/2019,8,8/25/2019,4,Americana Hotel,4.3,Debit Card,Bank of Singapore (BOS),185,11%,0.07,0.24
DDTH62581,8/2/2019,22:16:34,TH11413,Male,58,Thailand,Samut Sakhon,Om Noi,Nepal,Patan,2,11/5/2019,1,11/6/2019,1,Majestic Hotel,4.3,Internet Banking,Bank of Singapore (BOS),225,11%,0.07,0.23
DDTH62582,8/2/2019,17:42:39,TH11414,Female,34,Thailand,Chonburi,Laem Chabang,Italy,Rome,4,8/28/2019,5,9/2/2019,2,Regency Hotel,4.2,Wallet,United Overseas Bank (UOB),339,20%,0.07,0.24
DDVN62583,8/2/2019,18:14:58,VN05594,Female,49,Vietnam,Da Nang,Da Nang,China,Fuyang,6,8/22/2019,1,8/23/2019,3,The Standard High Line,4.1,Debit Card,Bank of Singapore (BOS),158,16%,0.07,0.22
DDSG62584,8/2/2019,12:16:39,SG11348,Male,36,Singapore,Central,Toa Payoh,Maldives,Eydhafushi,7,8/3/2019,4,8/7/2019,4,Beaver Ridge B&B,4.3,COD,United Overseas Bank (UOB),185,6%,0.07,0.24
DDTH62585,8/2/2019,21:08:29,TH11415,Female,37,Thailand,Tak,Mae Sot,Maldives,Fuvahmulah,5,8/3/2019,1,8/4/2019,3,Happyland Motels,4.5,Internet Banking,DBS Bank,384,2%,0.07,0.17
DDKH62586,8/2/2019,23:03:23,KH05601,Female,47,Cambodia,Rumdaoh,Preah Vihear,New Zealand,Auckland,5,11/3/2019,2,11/5/2019,3,Bluewind Suites,4.4,Internet Banking,CITI Bank,200,15%,0.07,0.22
DDMY62587,8/2/2019,1:23:18,MY11329,Female,23,Malaysia,Sarawak,Miri,China,Gaunde,2,8/22/2019,8,8/30/2019,1,Golden Gate B&B,4.4,Debit Card,DBS Bank,250,10%,0.07,0.24
DDMY62588,8/2/2019,7:35:44,MY11330,Male,23,Malaysia,Sabah,Kota Kinabalu,France,Paris,7,8/3/2019,1,8/4/2019,4,Brownstone Hotel,4.2,Debit Card,United Overseas Bank (UOB),192,22%,0.07,0.23
DDTH62589,8/2/2019,8:18:51,TH11416,Male,28,Thailand,Songkhla,Songkhla,Denmark,Aalborg,5,8/19/2019,5,8/24/2019,3,Hyatt,4.1,Internet Banking,HSBC,148,12%,0.07,0.15
DDMY62590,8/2/2019,21:48:12,MY11331,Female,31,Malaysia,Terengganu,Kuala Terengganu,Colombia,Bogota,5,8/9/2019,3,8/12/2019,3,The Langham,4.5,Internet Banking,Grab,365,19%,0.07,0.2
DDMY62591,8/2/2019,19:51:43,MY11332,Female,54,Malaysia,Terengganu,Kuala Terengganu,New Zealand,Hamilton,6,8/20/2019,2,8/22/2019,3,Double FOrest,3.3,Debit Card,CITI Bank,105,20%,0.07,0.28
DDMY62592,8/2/2019,6:07:31,MY11333,Male,38,Malaysia,Selangor,Shah Alam,Maldives,Viligili,2,8/12/2019,9,8/21/2019,1,Peninsula,4.6,Internet Banking,HSBC,398,3%,0.07,0.18
DDTH62593,8/2/2019,3:51:59,TH11417,Male,46,Thailand,Udon Thani,Udon Thani,India,Chandigarh,1,8/15/2019,2,8/17/2019,1,Spring Brook,4.6,Wallet,HSBC,340,8%,0.07,0.17
DDVN62594,8/2/2019,4:15:30,VN05595,Female,19,Vietnam,Hue,Thura Thien-Hue,Colombia,Bogota,3,8/6/2019,8,8/14/2019,2,Bluewind Suites,4.5,COD,CITI Bank,384,1%,0.07,0.17
DDPH62595,8/2/2019,2:43:28,PH06005,Female,43,Philippines,Samar,Catbalogan,Germany,Stuttgart,6,8/28/2019,7,9/4/2019,3,The Cottage Motel,3.7,Wallet,EZ-Link,97,14%,0.07,0.3
DDKH62596,8/2/2019,23:23:14,KH05602,Male,46,Cambodia,Ta Sal,Kampong Speu,Germany,Stuttgart,4,10/12/2019,4,10/16/2019,2,Creekside Motel,4.2,Credit Card,Cash,281,6%,0.07,0.13
DDMY62597,8/2/2019,23:36:36,MY11334,Female,28,Malaysia,Johor,Iskandar Puteri,China,Fuyang,4,10/31/2019,3,11/3/2019,2,Sun And Sand Hotel,4.6,COD,Bank of Singapore (BOS),343,10%,0.07,0.21
DDKH62598,8/2/2019,16:05:54,KH05603,Female,53,Cambodia,Tbaeng Pir,Preah Vihear,Mexico,Puebla City,5,9/7/2019,4,9/11/2019,3,Historic Hollywood Resort,4.6,Wallet,Cash,360,9%,0.07,0.14
DDPH62599,8/2/2019,23:11:30,PH06006,Female,39,Philippines,South Cotabato,General Santos,Brazil,Brasília,2,8/15/2019,4,8/19/2019,1,The White Rock Hotel,4.3,COD,Grab,169,11%,0.07,0.14
DDVN62600,8/2/2019,16:24:40,VN05596,Female,47,Vietnam,Bien Hoa,Dong Nai,China,Gaunde,5,8/4/2019,1,8/5/2019,3,The Blackstone,3.7,Wallet,United Overseas Bank (UOB),97,15%,0.07,0.3
DDMY62601,8/2/2019,6:03:45,MY11335,Male,37,Malaysia,Johor,Iskandar Puteri,Israel,Beersheba,4,10/1/2019,3,10/4/2019,2,Sandy Bloom,4.4,Debit Card,DBS Bank,200,14%,0.07,0.22
DDPH62602,8/2/2019,8:18:22,PH06007,Female,29,Philippines,Cebu,Lapu?Lapu,Denmark,Kolding,2,10/7/2019,2,10/9/2019,1,The Sebastian Hotel,4.3,Credit Card,HSBC,189,15%,0.07,0.2
DDSG62603,8/2/2019,15:57:37,SG11349,Female,55,Singapore,East,Bedok,Iran,Tehran,2,8/19/2019,1,8/20/2019,1,Dentro Hill,4.6,COD,CITI Bank,340,15%,0.07,0.17
DDVN62604,8/2/2019,2:57:35,VN05597,Female,27,Vietnam,Qui Nhon,Binh Dinh,China,Gaunde,7,8/10/2019,3,8/13/2019,4,Park Central Hotel,4.6,COD,Cash,340,8%,0.07,0.17
DDMY62605,8/2/2019,20:07:45,MY11336,Female,32,Malaysia,Sarawak,Kuching,China,Beijing,6,8/19/2019,1,8/20/2019,3,The Peninsula Chicago,4.3,COD,Cash,169,18%,0.07,0.14
DDID62606,8/2/2019,19:41:17,ID11297,Female,36,Indonesia,Kupang,East Nusa Tenggara,Nepal,Kathmandu,5,10/1/2019,1,10/2/2019,3,La Parisienne,4.3,Internet Banking,HSBC,270,9%,0.07,0.25
DDKH62607,8/2/2019,17:36:25,KH05604,Female,22,Cambodia,Pouk,Siem Reap,Israel,Beersheba,6,10/7/2019,1,10/8/2019,3,Zion Hotel,3.3,Wallet,Cash,105,10%,0.07,0.28
DDID62608,8/2/2019,17:12:26,ID11298,Female,30,Indonesia,Kampung Melayu,Jakarta,Denmark,Kolding,3,10/1/2019,2,10/3/2019,2,Interstellar Motel,3.3,Credit Card,HSBC,105,1%,0.07,0.28
DDID62609,8/2/2019,19:25:27,ID11299,Male,56,Indonesia,Pasir Putih,Aceh,Ireland,Waterford,3,10/2/2019,6,10/8/2019,2,Quality Suites,4.1,COD,Grab,160,12%,0.07,0.16
DDPH62610,8/2/2019,23:37:33,PH06008,Male,33,Philippines,Cebu,Cebu City,Israel,Netanya,3,11/1/2019,1,11/2/2019,2,The Local B&B,4.4,COD,HSBC,200,10%,0.07,0.22
DDSG62611,8/2/2019,1:36:44,SG11350,Female,30,Singapore,Central,Queenstown,Italy,Rome,4,8/10/2019,3,8/13/2019,2,The Manhattan,4.6,Wallet,Grab,249,0%,0.07,0.14
DDTH62612,8/2/2019,4:14:40,TH11418,Female,32,Thailand,Pathum Thani,Rangsit,Italy,Naples,4,8/3/2019,3,8/6/2019,2,Shoreline Hotel & Spa,4.2,Internet Banking,Cash,173,25%,0.07,0.25
DDID62613,8/2/2019,4:54:40,ID11300,Male,39,Indonesia,Pontianak,West Kalimantan,Iceland,Mosfellsbaer,4,10/26/2019,6,11/1/2019,2,The Greenwich Hotel,4.2,COD,United Overseas Bank (UOB),125,12%,0.07,0.19
DDPH62614,8/2/2019,11:09:36,PH06009,Female,20,Philippines,Cebu,Mandaue,Italy,Milan,7,10/21/2019,1,10/22/2019,4,Giggle Resort,4.4,Credit Card,EZ-Link,124,11%,0.07,0.13
DDMY62615,8/3/2019,15:42:11,MY11337,Male,44,Malaysia,Penang,George Town,France,Marseille,5,8/19/2019,9,8/28/2019,3,Hillside Hotel,4.3,Debit Card,DBS Bank,182,15%,0.07,0.24
DDKH62616,8/3/2019,14:34:47,KH05605,Female,27,Cambodia,Thma Bang,Koh Kong,France,Paris,3,9/1/2019,3,9/4/2019,2,Shady Oaks B&B,4.4,Internet Banking,Cash,200,1%,0.07,0.22
DDPH62617,8/3/2019,1:11:31,PH06010,Female,54,Philippines,Cavite,Tagaytay,Japan,Kobe,6,8/15/2019,3,8/18/2019,3,River’s Edge Hotel,4.2,Credit Card,Cash,173,20%,0.07,0.25
DDID62618,8/3/2019,6:03:29,ID11301,Female,47,Indonesia,Depok,West Java,Ireland,Galway,4,8/4/2019,3,8/7/2019,2,Hotel Epik,4.4,Debit Card,Cash,200,4%,0.07,0.22
DDPH62619,8/3/2019,0:02:32,PH06011,Male,30,Philippines,Laguna,Cabuyao,Kenya,Nairobi,3,9/5/2019,4,9/9/2019,2,Happy Feet,4.5,Debit Card,DBS Bank,163,13%,0.07,0.13
DDSG62620,8/3/2019,22:31:47,SG11351,Female,55,Singapore,North,Mandai,Iran,Fars,1,8/27/2019,1,8/28/2019,1,Antique Palms Resort,4.4,Debit Card,Cash,200,19%,0.07,0.22
DDSG62621,8/3/2019,22:42:43,SG11352,Male,34,Singapore,Central,Bukit Timah,Ireland,Galway,7,8/4/2019,1,8/5/2019,4,Hotel Mastic,4.6,Internet Banking,Grab,246,17%,0.07,0.16
DDSG62622,8/3/2019,20:12:22,SG11353,Female,55,Singapore,West,Western Islands,Maldives,Hithdhoo,4,8/11/2019,3,8/14/2019,2,Breeze Blows,4.5,Credit Card,Grab,365,13%,0.07,0.2
DDMY62623,8/3/2019,21:49:15,MY11338,Male,42,Malaysia,Melaka,Melaka,Iceland,Kopavogur,7,11/7/2019,1,11/8/2019,4,Parker New York,4.1,Wallet,HSBC,148,1%,0.07,0.15
DDPH62624,8/3/2019,23:02:40,PH06012,Female,21,Philippines,Cebu,Naga,Brazil,Fortaleza,7,11/6/2019,8,11/14/2019,4,Small Town B&B,3.7,Debit Card,HSBC,97,9%,0.07,0.3
DDMY62625,8/3/2019,15:44:14,MY11339,Female,53,Malaysia,Sarawak,Kuching,Denmark,Kolding,5,8/21/2019,8,8/29/2019,3,Cable Car Hotel,4.3,Internet Banking,Grab,225,6%,0.07,0.23
DDKH62626,8/3/2019,5:46:58,KH05606,Male,58,Cambodia,Suong,Tboung Khmum,Denmark,Horsens,6,11/6/2019,4,11/10/2019,3,Blooming Bed And Breakfast,4.1,COD,CITI Bank,159,8%,0.07,0.22
DDKH62627,8/3/2019,5:11:28,KH05607,Male,26,Cambodia,Varin,Siem Reap,Canada,Montreal,7,10/9/2019,3,10/12/2019,4,Old Timey Motel,4.3,Internet Banking,HSBC,182,15%,0.07,0.24
DDTH62628,8/3/2019,3:23:41,TH11419,Female,46,Thailand,Yala,Yala,Brazil,Fortaleza,4,8/4/2019,1,8/5/2019,2,Happy Feet,3.8,Wallet,HSBC,115,21%,0.07,0.25
DDMY62629,8/3/2019,23:48:06,MY11340,Female,42,Malaysia,Terengganu,Kuala Terengganu,Nepal,Patan,2,8/4/2019,3,8/7/2019,1,Greentops Hotels,4.4,Debit Card,EZ-Link,124,12%,0.07,0.13
DDTH62630,8/3/2019,2:34:50,TH11420,Male,25,Thailand,Chiang Mai,Chiang Mai,Denmark,Horsens,2,8/22/2019,1,8/23/2019,1,The Lucky Rabbit B&B,4.2,Debit Card,Grab,271,0%,0.07,0.19
DDMY62631,8/3/2019,10:38:12,MY11341,Female,45,Malaysia,Selangor,Petaling Jaya,Colombia,Pereira,7,8/16/2019,1,8/17/2019,4,Moody Moon,4.2,Debit Card,United Overseas Bank (UOB),240,8%,0.07,0.11
